Location,Score,TimeFrame,DataFormat,Data
DOLORES COUNTY RE NO.2,Reading,2010,Percent,0.656
DOLORES COUNTY RE NO.2,Reading,2011,Percent,0.625
DOLORES COUNTY RE NO.2,Reading,2012,Percent,N/A
DOLORES COUNTY RE NO.2,Reading,2013,Percent,LNE
DOLORES COUNTY RE NO.2,Reading,2014,Percent,LNE
DOLORES COUNTY RE NO.2,Writing,2008,Percent,0.327
DOLORES COUNTY RE NO.2,Writing,2009,Percent,0.336
DOLORES COUNTY RE NO.2,Writing,2010,Percent,0.563
DOLORES COUNTY RE NO.2,Writing,2011,Percent,0.4375
DOLORES COUNTY RE NO.2,Writing,2012,Percent,N/A
DOLORES COUNTY RE NO.2,Writing,2013,Percent,LNE
DOLORES COUNTY RE NO.2,Writing,2014,Percent,LNE
DOLORES RE-4A,Math,2008,Percent,0.577
DOLORES RE-4A,Math,2009,Percent,0.479
DOLORES RE-4A,Math,2010,Percent,0.593
DOLORES RE-4A,Math,2011,Percent,0.54545
DOLORES RE-4A,Math,2012,Percent,0.45588
DOLORES RE-4A,Math,2013,Percent,0.47059
DOLORES RE-4A,Math,2014,Percent,0.47273
DOLORES RE-4A,Reading,2008,Percent,0.769
DOLORES RE-4A,Reading,2009,Percent,0.781
DOLORES RE-4A,Reading,2010,Percent,0.755
DOLORES RE-4A,Reading,2011,Percent,0.69091
DOLORES RE-4A,Reading,2012,Percent,0.67647
DOLORES RE-4A,Reading,2013,Percent,0.70588
DOLORES RE-4A,Reading,2014,Percent,0.6
DOLORES RE-4A,Writing,2008,Percent,N/A
DOLORES RE-4A,Writing,2009,Percent,0.313
DOLORES RE-4A,Writing,2010,Percent,0.623
DOLORES RE-4A,Writing,2011,Percent,0.6
DOLORES RE-4A,Writing,2012,Percent,0.52941
DOLORES RE-4A,Writing,2013,Percent,0.62745
DOLORES RE-4A,Writing,2014,Percent,0.49091
DOUGLAS COUNTY RE 1,Math,2008,Percent,0.654
DOUGLAS COUNTY RE 1,Math,2009,Percent,0.66
DOUGLAS COUNTY RE 1,Math,2010,Percent,0.676
DOUGLAS COUNTY RE 1,Math,2011,Percent,0.6623
DOUGLAS COUNTY RE 1,Math,2012,Percent,0.67475
DOUGLAS COUNTY RE 1,Math,2013,Percent,0.66466
DOUGLAS COUNTY RE 1,Math,2014,Percent,0.66022
DOUGLAS COUNTY RE 1,Reading,2008,Percent,0.819
DOUGLAS COUNTY RE 1,Reading,2009,Percent,0.772
DOUGLAS COUNTY RE 1,Reading,2010,Percent,0.798
DOUGLAS COUNTY RE 1,Reading,2011,Percent,0.78626
DOUGLAS COUNTY RE 1,Reading,2012,Percent,0.782
DOUGLAS COUNTY RE 1,Reading,2013,Percent,0.8005
DOUGLAS COUNTY RE 1,Reading,2014,Percent,0.7839
DOUGLAS COUNTY RE 1,Writing,2008,Percent,0.538
DOUGLAS COUNTY RE 1,Writing,2009,Percent,0.534
DOUGLAS COUNTY RE 1,Writing,2010,Percent,0.675
DOUGLAS COUNTY RE 1,Writing,2011,Percent,0.68278
DOUGLAS COUNTY RE 1,Writing,2012,Percent,0.67344
DOUGLAS COUNTY RE 1,Writing,2013,Percent,0.68662
DOUGLAS COUNTY RE 1,Writing,2014,Percent,0.67741
DURANGO 9-R,Math,2008,Percent,0.495
DURANGO 9-R,Math,2009,Percent,0.506
DURANGO 9-R,Math,2010,Percent,0.604
DURANGO 9-R,Math,2011,Percent,0.58472
DURANGO 9-R,Math,2012,Percent,0.57931
DURANGO 9-R,Math,2013,Percent,0.57929
DURANGO 9-R,Math,2014,Percent,0.48188
DURANGO 9-R,Reading,2008,Percent,0.74
DURANGO 9-R,Reading,2009,Percent,0.727
DURANGO 9-R,Reading,2010,Percent,0.783
DURANGO 9-R,Reading,2011,Percent,0.78
DURANGO 9-R,Reading,2012,Percent,0.7931
DURANGO 9-R,Reading,2013,Percent,0.80259
DURANGO 9-R,Reading,2014,Percent,0.76449
DURANGO 9-R,Writing,2008,Percent,0.664
DURANGO 9-R,Writing,2009,Percent,0.651
DURANGO 9-R,Writing,2010,Percent,0.676
DURANGO 9-R,Writing,2011,Percent,0.61589
DURANGO 9-R,Writing,2012,Percent,0.63793
DURANGO 9-R,Writing,2013,Percent,0.66343
DURANGO 9-R,Writing,2014,Percent,0.62681
EADS RE-1,Math,2008,Percent,0.412
EADS RE-1,Math,2009,Percent,0.588
EADS RE-1,Math,2010,Percent,N/A
EADS RE-1,Math,2011,Percent,N/A
EADS RE-1,Math,2012,Percent,N/A
EADS RE-1,Math,2013,Percent,0.47059
EADS RE-1,Math,2014,Percent,LNE
EADS RE-1,Reading,2008,Percent,0.706
EADS RE-1,Reading,2009,Percent,0.765
EADS RE-1,Reading,2010,Percent,N/A
EADS RE-1,Reading,2011,Percent,N/A
EADS RE-1,Reading,2012,Percent,N/A
EADS RE-1,Reading,2013,Percent,0.70588
EADS RE-1,Reading,2014,Percent,LNE
EADS RE-1,Writing,2008,Percent,0.598
EADS RE-1,Writing,2009,Percent,0.57
EADS RE-1,Writing,2010,Percent,N/A
EADS RE-1,Writing,2011,Percent,N/A
EADS RE-1,Writing,2012,Percent,N/A
EADS RE-1,Writing,2013,Percent,0.58824
EADS RE-1,Writing,2014,Percent,LNE
EAGLE COUNTY RE 50,Math,2008,Percent,0.461
EAGLE COUNTY RE 50,Math,2009,Percent,0.567
EAGLE COUNTY RE 50,Math,2010,Percent,0.61
EAGLE COUNTY RE 50,Math,2011,Percent,0.6384
EAGLE COUNTY RE 50,Math,2012,Percent,0.51011
EAGLE COUNTY RE 50,Math,2013,Percent,0.54195
EAGLE COUNTY RE 50,Math,2014,Percent,0.55532
EAGLE COUNTY RE 50,Reading,2008,Percent,0.705
EAGLE COUNTY RE 50,Reading,2009,Percent,0.676
EAGLE COUNTY RE 50,Reading,2010,Percent,0.719
EAGLE COUNTY RE 50,Reading,2011,Percent,0.73
EAGLE COUNTY RE 50,Reading,2012,Percent,0.66292
EAGLE COUNTY RE 50,Reading,2013,Percent,0.70748
EAGLE COUNTY RE 50,Reading,2014,Percent,0.7119
EAGLE COUNTY RE 50,Writing,2008,Percent,0.353
EAGLE COUNTY RE 50,Writing,2009,Percent,0.471
EAGLE COUNTY RE 50,Writing,2010,Percent,0.62
EAGLE COUNTY RE 50,Writing,2011,Percent,0.5975
EAGLE COUNTY RE 50,Writing,2012,Percent,0.63146
EAGLE COUNTY RE 50,Writing,2013,Percent,0.61224
EAGLE COUNTY RE 50,Writing,2014,Percent,0.64509
EAST GRAND 2,Math,2008,Percent,0.464
EAST GRAND 2,Math,2009,Percent,0.538
EAST GRAND 2,Math,2010,Percent,0.607
EAST GRAND 2,Math,2011,Percent,0.60465
EAST GRAND 2,Math,2012,Percent,0.52222
EAST GRAND 2,Math,2013,Percent,0.75294
EAST GRAND 2,Math,2014,Percent,0.54369
EAST GRAND 2,Reading,2008,Percent,0.804
EAST GRAND 2,Reading,2009,Percent,0.617
EAST GRAND 2,Reading,2010,Percent,0.798
EAST GRAND 2,Reading,2011,Percent,0.73256
EAST GRAND 2,Reading,2012,Percent,0.8
EAST GRAND 2,Reading,2013,Percent,0.82353
EAST GRAND 2,Reading,2014,Percent,0.69903
EAST GRAND 2,Writing,2008,Percent,0.586
EAST GRAND 2,Writing,2009,Percent,0.569
EAST GRAND 2,Writing,2010,Percent,0.736
EAST GRAND 2,Writing,2011,Percent,0.5814
EAST GRAND 2,Writing,2012,Percent,0.61111
EAST GRAND 2,Writing,2013,Percent,0.78824
EAST GRAND 2,Writing,2014,Percent,0.59223
EAST OTERO R-1,Math,2008,Percent,0.423
EAST OTERO R-1,Math,2009,Percent,0.469
EAST OTERO R-1,Math,2010,Percent,0.271
EAST OTERO R-1,Math,2011,Percent,0.35556
EAST OTERO R-1,Math,2012,Percent,0.42857
EAST OTERO R-1,Math,2013,Percent,0.29167
EAST OTERO R-1,Math,2014,Percent,0.38542
EAST OTERO R-1,Reading,2008,Percent,0.712
EAST OTERO R-1,Reading,2009,Percent,0.684
EAST OTERO R-1,Reading,2010,Percent,0.671
EAST OTERO R-1,Reading,2011,Percent,0.55556
EAST OTERO R-1,Reading,2012,Percent,0.59524
EAST OTERO R-1,Reading,2013,Percent,0.52083
EAST OTERO R-1,Reading,2014,Percent,0.46875
EAST OTERO R-1,Writing,2008,Percent,0.625
EAST OTERO R-1,Writing,2009,Percent,0.486
EAST OTERO R-1,Writing,2010,Percent,0.459
EAST OTERO R-1,Writing,2011,Percent,0.47778
EAST OTERO R-1,Writing,2012,Percent,0.35714
EAST OTERO R-1,Writing,2013,Percent,0.375
EAST OTERO R-1,Writing,2014,Percent,0.3125
EAST YUMA COUNTY RJ-2,Math,2008,Percent,N/A
EAST YUMA COUNTY RJ-2,Math,2009,Percent,N/A
EAST YUMA COUNTY RJ-2,Math,2010,Percent,N/A
EAST YUMA COUNTY RJ-2,Math,2011,Percent,N/A
EAST YUMA COUNTY RJ-2,Math,2012,Percent,N/A
EAST YUMA COUNTY RJ-2,Math,2013,Percent,N/A
EAST YUMA COUNTY RJ-2,Math,2014,Percent,N/A
EAST YUMA COUNTY RJ-2,Reading,2008,Percent,N/A
EAST YUMA COUNTY RJ-2,Reading,2009,Percent,N/A
EAST YUMA COUNTY RJ-2,Reading,2010,Percent,N/A
EAST YUMA COUNTY RJ-2,Reading,2011,Percent,N/A
EAST YUMA COUNTY RJ-2,Reading,2012,Percent,N/A
EAST YUMA COUNTY RJ-2,Reading,2013,Percent,N/A
EAST YUMA COUNTY RJ-2,Reading,2014,Percent,N/A
EAST YUMA COUNTY RJ-2,Writing,2008,Percent,0.613
EAST YUMA COUNTY RJ-2,Writing,2009,Percent,0.551
EAST YUMA COUNTY RJ-2,Writing,2010,Percent,N/A
EAST YUMA COUNTY RJ-2,Writing,2011,Percent,N/A
EAST YUMA COUNTY RJ-2,Writing,2012,Percent,N/A
EAST YUMA COUNTY RJ-2,Writing,2013,Percent,N/A
EAST YUMA COUNTY RJ-2,Writing,2014,Percent,N/A
EATON RE-2,Math,2008,Percent,0.72
EATON RE-2,Math,2009,Percent,0.687
EATON RE-2,Math,2010,Percent,0.727
EATON RE-2,Math,2011,Percent,0.72222
EATON RE-2,Math,2012,Percent,0.65926
EATON RE-2,Math,2013,Percent,0.60448
EATON RE-2,Math,2014,Percent,0.67089
EATON RE-2,Reading,2008,Percent,0.728
EATON RE-2,Reading,2009,Percent,0.724
EATON RE-2,Reading,2010,Percent,0.806
EATON RE-2,Reading,2011,Percent,0.79861
EATON RE-2,Reading,2012,Percent,0.77037
EATON RE-2,Reading,2013,Percent,0.79104
EATON RE-2,Reading,2014,Percent,0.83544
EATON RE-2,Writing,2008,Percent,N/A
EATON RE-2,Writing,2009,Percent,N/A
EATON RE-2,Writing,2010,Percent,0.619
EATON RE-2,Writing,2011,Percent,0.70139
EATON RE-2,Writing,2012,Percent,0.66667
EATON RE-2,Writing,2013,Percent,0.67164
EATON RE-2,Writing,2014,Percent,0.72785
EDISON 54 JT,Math,2008,Percent,N/A
EDISON 54 JT,Math,2009,Percent,N/A
EDISON 54 JT,Math,2010,Percent,N/A
EDISON 54 JT,Math,2011,Percent,N/A
EDISON 54 JT,Math,2012,Percent,N/A
EDISON 54 JT,Math,2013,Percent,LNE
EDISON 54 JT,Math,2014,Percent,LNE
EDISON 54 JT,Reading,2008,Percent,N/A
EDISON 54 JT,Reading,2009,Percent,N/A
EDISON 54 JT,Reading,2010,Percent,N/A
EDISON 54 JT,Reading,2011,Percent,N/A
EDISON 54 JT,Reading,2012,Percent,N/A
EDISON 54 JT,Reading,2013,Percent,LNE
EDISON 54 JT,Reading,2014,Percent,LNE
EDISON 54 JT,Writing,2008,Percent,0.672
EDISON 54 JT,Writing,2009,Percent,0.649
EDISON 54 JT,Writing,2010,Percent,N/A
EDISON 54 JT,Writing,2011,Percent,N/A
EDISON 54 JT,Writing,2012,Percent,N/A
EDISON 54 JT,Writing,2013,Percent,LNE
EDISON 54 JT,Writing,2014,Percent,LNE
ELBERT 200,Math,2008,Percent,0.263
ELBERT 200,Math,2009,Percent,0.586
ELBERT 200,Math,2010,Percent,0.588
ELBERT 200,Math,2011,Percent,0.52174
ELBERT 200,Math,2012,Percent,N/A
ELBERT 200,Math,2013,Percent,LNE
ELBERT 200,Math,2014,Percent,LNE
ELBERT 200,Reading,2008,Percent,0.944
ELBERT 200,Reading,2009,Percent,0.714
ELBERT 200,Reading,2010,Percent,0.765
ELBERT 200,Reading,2011,Percent,0.91304
ELBERT 200,Reading,2012,Percent,N/A
ELBERT 200,Reading,2013,Percent,LNE
ELBERT 200,Reading,2014,Percent,LNE
ELBERT 200,Writing,2008,Percent,N/A
ELBERT 200,Writing,2009,Percent,N/A
ELBERT 200,Writing,2010,Percent,0.706
ELBERT 200,Writing,2011,Percent,0.69565
ELBERT 200,Writing,2012,Percent,N/A
ELBERT 200,Writing,2013,Percent,LNE
ELBERT 200,Writing,2014,Percent,LNE
ELIZABETH C-1,Math,2008,Percent,0.624
ELIZABETH C-1,Math,2009,Percent,0.598
ELIZABETH C-1,Math,2010,Percent,0.662
ELIZABETH C-1,Math,2011,Percent,0.61364
ELIZABETH C-1,Math,2012,Percent,0.50515
ELIZABETH C-1,Math,2013,Percent,0.49545
ELIZABETH C-1,Math,2014,Percent,0.54974
ELIZABETH C-1,Reading,2008,Percent,0.766
ELIZABETH C-1,Reading,2009,Percent,0.721
ELIZABETH C-1,Reading,2010,Percent,0.817
ELIZABETH C-1,Reading,2011,Percent,0.78409
ELIZABETH C-1,Reading,2012,Percent,0.72165
ELIZABETH C-1,Reading,2013,Percent,0.69545
ELIZABETH C-1,Reading,2014,Percent,0.71204
ELIZABETH C-1,Writing,2008,Percent,0.611
ELIZABETH C-1,Writing,2009,Percent,0.571
ELIZABETH C-1,Writing,2010,Percent,0.741
ELIZABETH C-1,Writing,2011,Percent,0.67045
ELIZABETH C-1,Writing,2012,Percent,0.62371
ELIZABETH C-1,Writing,2013,Percent,0.54545
ELIZABETH C-1,Writing,2014,Percent,0.61257
ELLICOTT 22,Math,2008,Percent,0.266
ELLICOTT 22,Math,2009,Percent,0.424
ELLICOTT 22,Math,2010,Percent,0.343
ELLICOTT 22,Math,2011,Percent,0.4058
ELLICOTT 22,Math,2012,Percent,0.33333
ELLICOTT 22,Math,2013,Percent,0.44262
ELLICOTT 22,Math,2014,Percent,0.375
ELLICOTT 22,Reading,2008,Percent,0.557
ELLICOTT 22,Reading,2009,Percent,0.621
ELLICOTT 22,Reading,2010,Percent,0.597
ELLICOTT 22,Reading,2011,Percent,0.53623
ELLICOTT 22,Reading,2012,Percent,0.50667
ELLICOTT 22,Reading,2013,Percent,0.5082
ELLICOTT 22,Reading,2014,Percent,0.56944
ELLICOTT 22,Writing,2008,Percent,0.679
ELLICOTT 22,Writing,2009,Percent,0.644
ELLICOTT 22,Writing,2010,Percent,0.388
ELLICOTT 22,Writing,2011,Percent,0.4058
ELLICOTT 22,Writing,2012,Percent,0.30667
ELLICOTT 22,Writing,2013,Percent,0.40984
ELLICOTT 22,Writing,2014,Percent,0.44444
ENGLEWOOD 1,Math,2008,Percent,0.356
ENGLEWOOD 1,Math,2009,Percent,0.445
ENGLEWOOD 1,Math,2010,Percent,0.321
ENGLEWOOD 1,Math,2011,Percent,0.50323
ENGLEWOOD 1,Math,2012,Percent,0.41667
ENGLEWOOD 1,Math,2013,Percent,0.34463
ENGLEWOOD 1,Math,2014,Percent,0.33121
ENGLEWOOD 1,Reading,2008,Percent,0.526
ENGLEWOOD 1,Reading,2009,Percent,0.538
ENGLEWOOD 1,Reading,2010,Percent,0.548
ENGLEWOOD 1,Reading,2011,Percent,0.52258
ENGLEWOOD 1,Reading,2012,Percent,0.55
ENGLEWOOD 1,Reading,2013,Percent,0.48023
ENGLEWOOD 1,Reading,2014,Percent,0.4586
ENGLEWOOD 1,Writing,2008,Percent,0.342
ENGLEWOOD 1,Writing,2009,Percent,0.424
ENGLEWOOD 1,Writing,2010,Percent,0.363
ENGLEWOOD 1,Writing,2011,Percent,0.43226
ENGLEWOOD 1,Writing,2012,Percent,0.41667
ENGLEWOOD 1,Writing,2013,Percent,0.34463
ENGLEWOOD 1,Writing,2014,Percent,0.29936
FALCON 49,Math,2008,Percent,0.527
FALCON 49,Math,2009,Percent,0.519
FALCON 49,Math,2010,Percent,0.548
FALCON 49,Math,2011,Percent,0.53713
FALCON 49,Math,2012,Percent,0.55495
FALCON 49,Math,2013,Percent,0.54354
FALCON 49,Math,2014,Percent,0.52466
FALCON 49,Reading,2008,Percent,0.735
FALCON 49,Reading,2009,Percent,0.678
FALCON 49,Reading,2010,Percent,0.718
FALCON 49,Reading,2011,Percent,0.70106
FALCON 49,Reading,2012,Percent,0.72142
FALCON 49,Reading,2013,Percent,0.72711
FALCON 49,Reading,2014,Percent,0.70241
FALCON 49,Writing,2008,Percent,0.36
FALCON 49,Writing,2009,Percent,0.417
FALCON 49,Writing,2010,Percent,0.596
FALCON 49,Writing,2011,Percent,0.58824
FALCON 49,Writing,2012,Percent,0.61706
FALCON 49,Writing,2013,Percent,0.625
FALCON 49,Writing,2014,Percent,0.61215
FLORENCE RE-2,Math,2008,Percent,0.37
FLORENCE RE-2,Math,2009,Percent,0.31
FLORENCE RE-2,Math,2010,Percent,0.237
FLORENCE RE-2,Math,2011,Percent,0.279
FLORENCE RE-2,Math,2012,Percent,0.36036
FLORENCE RE-2,Math,2013,Percent,0.27273
FLORENCE RE-2,Math,2014,Percent,0.3622
FLORENCE RE-2,Reading,2008,Percent,0.472
FLORENCE RE-2,Reading,2009,Percent,0.611
FLORENCE RE-2,Reading,2010,Percent,0.623
FLORENCE RE-2,Reading,2011,Percent,0.47143
FLORENCE RE-2,Reading,2012,Percent,0.61261
FLORENCE RE-2,Reading,2013,Percent,0.62727
FLORENCE RE-2,Reading,2014,Percent,0.67717
FLORENCE RE-2,Writing,2008,Percent,0.588
FLORENCE RE-2,Writing,2009,Percent,0.558
FLORENCE RE-2,Writing,2010,Percent,0.377
FLORENCE RE-2,Writing,2011,Percent,0.37857
FLORENCE RE-2,Writing,2012,Percent,0.37838
FLORENCE RE-2,Writing,2013,Percent,0.36364
FLORENCE RE-2,Writing,2014,Percent,0.48819
FORT MORGAN RE-3,Math,2008,Percent,0.279
FORT MORGAN RE-3,Math,2009,Percent,0.326
FORT MORGAN RE-3,Math,2010,Percent,0.352
FORT MORGAN RE-3,Math,2011,Percent,0.37339
FORT MORGAN RE-3,Math,2012,Percent,0.37555
FORT MORGAN RE-3,Math,2013,Percent,0.45306
FORT MORGAN RE-3,Math,2014,Percent,0.34978
FORT MORGAN RE-3,Reading,2008,Percent,0.533
FORT MORGAN RE-3,Reading,2009,Percent,0.483
FORT MORGAN RE-3,Reading,2010,Percent,0.633
FORT MORGAN RE-3,Reading,2011,Percent,0.60944
FORT MORGAN RE-3,Reading,2012,Percent,0.54585
FORT MORGAN RE-3,Reading,2013,Percent,0.66939
FORT MORGAN RE-3,Reading,2014,Percent,0.53604
FORT MORGAN RE-3,Writing,2008,Percent,0.402
FORT MORGAN RE-3,Writing,2009,Percent,0.468
FORT MORGAN RE-3,Writing,2010,Percent,0.519
FORT MORGAN RE-3,Writing,2011,Percent,0.48069
FORT MORGAN RE-3,Writing,2012,Percent,0.39301
FORT MORGAN RE-3,Writing,2013,Percent,0.60816
FORT MORGAN RE-3,Writing,2014,Percent,0.45946
FOUNTAIN 8,Math,2008,Percent,0.499
FOUNTAIN 8,Math,2009,Percent,0.455
FOUNTAIN 8,Math,2010,Percent,0.523
FOUNTAIN 8,Math,2011,Percent,0.49595
FOUNTAIN 8,Math,2012,Percent,0.40727
FOUNTAIN 8,Math,2013,Percent,0.51577
FOUNTAIN 8,Math,2014,Percent,0.43704
FOUNTAIN 8,Reading,2008,Percent,0.686
FOUNTAIN 8,Reading,2009,Percent,0.608
FOUNTAIN 8,Reading,2010,Percent,0.703
FOUNTAIN 8,Reading,2011,Percent,0.64575
FOUNTAIN 8,Reading,2012,Percent,0.625
FOUNTAIN 8,Reading,2013,Percent,0.66481
FOUNTAIN 8,Reading,2014,Percent,0.67407
FOUNTAIN 8,Writing,2008,Percent,0.373
FOUNTAIN 8,Writing,2009,Percent,0.387
FOUNTAIN 8,Writing,2010,Percent,0.541
FOUNTAIN 8,Writing,2011,Percent,0.54049
FOUNTAIN 8,Writing,2012,Percent,0.52083
FOUNTAIN 8,Writing,2013,Percent,0.56481
FOUNTAIN 8,Writing,2014,Percent,0.59259
FOWLER R-4J,Math,2008,Percent,0.559
FOWLER R-4J,Math,2009,Percent,0.391
FOWLER R-4J,Math,2010,Percent,0.433
FOWLER R-4J,Math,2011,Percent,0.60606
FOWLER R-4J,Math,2012,Percent,0.55172
FOWLER R-4J,Math,2013,Percent,0.36667
FOWLER R-4J,Math,2014,Percent,0.40541
FOWLER R-4J,Reading,2008,Percent,0.824
FOWLER R-4J,Reading,2009,Percent,0.696
FOWLER R-4J,Reading,2010,Percent,0.667
FOWLER R-4J,Reading,2011,Percent,0.66667
FOWLER R-4J,Reading,2012,Percent,0.68966
FOWLER R-4J,Reading,2013,Percent,0.7
FOWLER R-4J,Reading,2014,Percent,0.64865
FOWLER R-4J,Writing,2008,Percent,0.558
FOWLER R-4J,Writing,2009,Percent,0.458
FOWLER R-4J,Writing,2010,Percent,0.433
FOWLER R-4J,Writing,2011,Percent,0.63636
FOWLER R-4J,Writing,2012,Percent,0.55172
FOWLER R-4J,Writing,2013,Percent,0.43333
FOWLER R-4J,Writing,2014,Percent,0.48649
FRENCHMAN RE-3,Math,2008,Percent,N/A
FRENCHMAN RE-3,Math,2009,Percent,0.619
FRENCHMAN RE-3,Math,2010,Percent,N/A
FRENCHMAN RE-3,Math,2011,Percent,N/A
FRENCHMAN RE-3,Math,2012,Percent,N/A
FRENCHMAN RE-3,Math,2013,Percent,0.68421
FRENCHMAN RE-3,Math,2014,Percent,LNE
FRENCHMAN RE-3,Reading,2008,Percent,N/A
FRENCHMAN RE-3,Reading,2009,Percent,0.667
FRENCHMAN RE-3,Reading,2010,Percent,N/A
FRENCHMAN RE-3,Reading,2011,Percent,N/A
FRENCHMAN RE-3,Reading,2012,Percent,N/A
FRENCHMAN RE-3,Reading,2013,Percent,0.84211
FRENCHMAN RE-3,Reading,2014,Percent,LNE
FRENCHMAN RE-3,Writing,2008,Percent,0.588
FRENCHMAN RE-3,Writing,2009,Percent,0.609
FRENCHMAN RE-3,Writing,2010,Percent,N/A
FRENCHMAN RE-3,Writing,2011,Percent,N/A
FRENCHMAN RE-3,Writing,2012,Percent,N/A
FRENCHMAN RE-3,Writing,2013,Percent,0.63158
FRENCHMAN RE-3,Writing,2014,Percent,0.5625
GARFIELD 16,Math,2008,Percent,0.215
GARFIELD 16,Math,2009,Percent,0.253
GARFIELD 16,Math,2010,Percent,0.43
GARFIELD 16,Math,2011,Percent,0.24658
GARFIELD 16,Math,2012,Percent,0.32836
GARFIELD 16,Math,2013,Percent,0.42667
GARFIELD 16,Math,2014,Percent,0.44
GARFIELD 16,Reading,2008,Percent,0.516
GARFIELD 16,Reading,2009,Percent,0.453
GARFIELD 16,Reading,2010,Percent,0.734
GARFIELD 16,Reading,2011,Percent,0.50685
GARFIELD 16,Reading,2012,Percent,0.58209
GARFIELD 16,Reading,2013,Percent,0.58667
GARFIELD 16,Reading,2014,Percent,0.54667
GARFIELD 16,Writing,2008,Percent,N/A
GARFIELD 16,Writing,2009,Percent,0.667
GARFIELD 16,Writing,2010,Percent,0.43
GARFIELD 16,Writing,2011,Percent,0.39726
GARFIELD 16,Writing,2012,Percent,0.47761
GARFIELD 16,Writing,2013,Percent,0.46667
GARFIELD 16,Writing,2014,Percent,0.41333
GARFIELD RE-2,Math,2008,Percent,0.424
GARFIELD RE-2,Math,2009,Percent,0.425
GARFIELD RE-2,Math,2010,Percent,0.445
GARFIELD RE-2,Math,2011,Percent,0.3544
GARFIELD RE-2,Math,2012,Percent,0.35207
GARFIELD RE-2,Math,2013,Percent,0.33511
GARFIELD RE-2,Math,2014,Percent,0.40945
GARFIELD RE-2,Reading,2008,Percent,0.531
GARFIELD RE-2,Reading,2009,Percent,0.544
GARFIELD RE-2,Reading,2010,Percent,0.613
GARFIELD RE-2,Reading,2011,Percent,0.59066
GARFIELD RE-2,Reading,2012,Percent,0.60355
GARFIELD RE-2,Reading,2013,Percent,0.6516
GARFIELD RE-2,Reading,2014,Percent,0.6378
GARFIELD RE-2,Writing,2008,Percent,0.301
GARFIELD RE-2,Writing,2009,Percent,0.253
GARFIELD RE-2,Writing,2010,Percent,0.474
GARFIELD RE-2,Writing,2011,Percent,0.41484
GARFIELD RE-2,Writing,2012,Percent,0.46154
GARFIELD RE-2,Writing,2013,Percent,0.47606
GARFIELD RE-2,Writing,2014,Percent,0.52493
GENOA-HUGO C113,Math,2008,Percent,0.294
GENOA-HUGO C113,Math,2009,Percent,N/A
GENOA-HUGO C113,Math,2010,Percent,N/A
GENOA-HUGO C113,Math,2011,Percent,N/A
GENOA-HUGO C113,Math,2012,Percent,N/A
GENOA-HUGO C113,Math,2013,Percent,LNE
GENOA-HUGO C113,Math,2014,Percent,LNE
GENOA-HUGO C113,Reading,2008,Percent,0.588
GENOA-HUGO C113,Reading,2009,Percent,N/A
GENOA-HUGO C113,Reading,2010,Percent,N/A
GENOA-HUGO C113,Reading,2011,Percent,N/A
GENOA-HUGO C113,Reading,2012,Percent,N/A
GENOA-HUGO C113,Reading,2013,Percent,LNE
GENOA-HUGO C113,Reading,2014,Percent,LNE
GENOA-HUGO C113,Writing,2008,Percent,0.398
GENOA-HUGO C113,Writing,2009,Percent,0.44
GENOA-HUGO C113,Writing,2010,Percent,N/A
GENOA-HUGO C113,Writing,2011,Percent,N/A
GENOA-HUGO C113,Writing,2012,Percent,N/A
GENOA-HUGO C113,Writing,2013,Percent,LNE
GENOA-HUGO C113,Writing,2014,Percent,LNE
GILPIN COUNTY RE-1,Math,2008,Percent,0.423
GILPIN COUNTY RE-1,Math,2009,Percent,0.556
GILPIN COUNTY RE-1,Math,2010,Percent,0.7
GILPIN COUNTY RE-1,Math,2011,Percent,0.3913
GILPIN COUNTY RE-1,Math,2012,Percent,0.6875
GILPIN COUNTY RE-1,Math,2013,Percent,0.48148
GILPIN COUNTY RE-1,Math,2014,Percent,0.42424
GILPIN COUNTY RE-1,Reading,2008,Percent,0.808
GILPIN COUNTY RE-1,Reading,2009,Percent,0.63
GILPIN COUNTY RE-1,Reading,2010,Percent,0.8
GILPIN COUNTY RE-1,Reading,2011,Percent,0.43478
GILPIN COUNTY RE-1,Reading,2012,Percent,0.875
GILPIN COUNTY RE-1,Reading,2013,Percent,0.66667
GILPIN COUNTY RE-1,Reading,2014,Percent,0.78788
GILPIN COUNTY RE-1,Writing,2008,Percent,0.412
GILPIN COUNTY RE-1,Writing,2009,Percent,N/A
GILPIN COUNTY RE-1,Writing,2010,Percent,0.65
GILPIN COUNTY RE-1,Writing,2011,Percent,0.34783
GILPIN COUNTY RE-1,Writing,2012,Percent,0.625
GILPIN COUNTY RE-1,Writing,2013,Percent,0.51852
GILPIN COUNTY RE-1,Writing,2014,Percent,0.51515
GRANADA RE-1,Math,2008,Percent,N/A
GRANADA RE-1,Math,2009,Percent,0.406
GRANADA RE-1,Math,2010,Percent,0.375
GRANADA RE-1,Math,2011,Percent,0.38889
GRANADA RE-1,Math,2012,Percent,N/A
GRANADA RE-1,Math,2013,Percent,0.57895
GRANADA RE-1,Math,2014,Percent,LNE
GRANADA RE-1,Reading,2008,Percent,N/A
GRANADA RE-1,Reading,2009,Percent,0.656
GRANADA RE-1,Reading,2010,Percent,0.875
GRANADA RE-1,Reading,2011,Percent,0.72222
GRANADA RE-1,Reading,2012,Percent,N/A
