Location,Score,TimeFrame,DataFormat,Data
DOLORES COUNTY RE NO.2,Reading,2012,Percent,0.619
DOLORES COUNTY RE NO.2,Reading,2013,Percent,0.63636
DOLORES COUNTY RE NO.2,Reading,2014,Percent,0.70833
DOLORES COUNTY RE NO.2,Writing,2008,Percent,0.306
DOLORES COUNTY RE NO.2,Writing,2009,Percent,0.343
DOLORES COUNTY RE NO.2,Writing,2010,Percent,0.423
DOLORES COUNTY RE NO.2,Writing,2011,Percent,0.278
DOLORES COUNTY RE NO.2,Writing,2012,Percent,0.28571
DOLORES COUNTY RE NO.2,Writing,2013,Percent,0.40909
DOLORES COUNTY RE NO.2,Writing,2014,Percent,0.45833
DOLORES RE-4A,Math,2008,Percent,0.628
DOLORES RE-4A,Math,2009,Percent,0.596
DOLORES RE-4A,Math,2010,Percent,0.833
DOLORES RE-4A,Math,2011,Percent,0.722
DOLORES RE-4A,Math,2012,Percent,0.702
DOLORES RE-4A,Math,2013,Percent,0.64583
DOLORES RE-4A,Math,2014,Percent,0.65306
DOLORES RE-4A,Reading,2008,Percent,0.674
DOLORES RE-4A,Reading,2009,Percent,0.792
DOLORES RE-4A,Reading,2010,Percent,0.8
DOLORES RE-4A,Reading,2011,Percent,0.698
DOLORES RE-4A,Reading,2012,Percent,0.723
DOLORES RE-4A,Reading,2013,Percent,0.67347
DOLORES RE-4A,Reading,2014,Percent,0.7234
DOLORES RE-4A,Writing,2008,Percent,0.5
DOLORES RE-4A,Writing,2009,Percent,0.5
DOLORES RE-4A,Writing,2010,Percent,0.417
DOLORES RE-4A,Writing,2011,Percent,0.611
DOLORES RE-4A,Writing,2012,Percent,0.53191
DOLORES RE-4A,Writing,2013,Percent,0.5
DOLORES RE-4A,Writing,2014,Percent,0.42857
DOUGLAS COUNTY RE 1,Math,2008,Percent,0.834
DOUGLAS COUNTY RE 1,Math,2009,Percent,0.811
DOUGLAS COUNTY RE 1,Math,2010,Percent,0.835
DOUGLAS COUNTY RE 1,Math,2011,Percent,0.811
DOUGLAS COUNTY RE 1,Math,2012,Percent,0.818
DOUGLAS COUNTY RE 1,Math,2013,Percent,0.81653
DOUGLAS COUNTY RE 1,Math,2014,Percent,0.80429
DOUGLAS COUNTY RE 1,Reading,2008,Percent,0.821
DOUGLAS COUNTY RE 1,Reading,2009,Percent,0.842
DOUGLAS COUNTY RE 1,Reading,2010,Percent,81.6*
DOUGLAS COUNTY RE 1,Reading,2011,Percent,0.827
DOUGLAS COUNTY RE 1,Reading,2012,Percent,0.828
DOUGLAS COUNTY RE 1,Reading,2013,Percent,0.81493
DOUGLAS COUNTY RE 1,Reading,2014,Percent,0.79067
DOUGLAS COUNTY RE 1,Writing,2008,Percent,0.581
DOUGLAS COUNTY RE 1,Writing,2009,Percent,0.553
DOUGLAS COUNTY RE 1,Writing,2010,Percent,0.624
DOUGLAS COUNTY RE 1,Writing,2011,Percent,0.627
DOUGLAS COUNTY RE 1,Writing,2012,Percent,0.62313
DOUGLAS COUNTY RE 1,Writing,2013,Percent,0.62781
DOUGLAS COUNTY RE 1,Writing,2014,Percent,0.60808
DURANGO 9-R,Math,2008,Percent,0.769
DURANGO 9-R,Math,2009,Percent,0.77
DURANGO 9-R,Math,2010,Percent,0.77
DURANGO 9-R,Math,2011,Percent,0.753
DURANGO 9-R,Math,2012,Percent,0.754
DURANGO 9-R,Math,2013,Percent,0.72981
DURANGO 9-R,Math,2014,Percent,0.75603
DURANGO 9-R,Reading,2008,Percent,0.774
DURANGO 9-R,Reading,2009,Percent,0.819
DURANGO 9-R,Reading,2010,Percent,0.752
DURANGO 9-R,Reading,2011,Percent,0.81
DURANGO 9-R,Reading,2012,Percent,0.784
DURANGO 9-R,Reading,2013,Percent,0.75155
DURANGO 9-R,Reading,2014,Percent,0.78495
DURANGO 9-R,Writing,2008,Percent,0.622
DURANGO 9-R,Writing,2009,Percent,0.672
DURANGO 9-R,Writing,2010,Percent,0.537
DURANGO 9-R,Writing,2011,Percent,0.604
DURANGO 9-R,Writing,2012,Percent,0.59079
DURANGO 9-R,Writing,2013,Percent,0.51235
DURANGO 9-R,Writing,2014,Percent,0.54813
EADS RE-1,Math,2008,Percent,#VALUE!
EADS RE-1,Math,2009,Percent,#VALUE!
EADS RE-1,Math,2010,Percent,N/A
EADS RE-1,Math,2011,Percent,LNE
EADS RE-1,Math,2012,Percent,LNE
EADS RE-1,Math,2013,Percent,LNE
EADS RE-1,Math,2014,Percent,LNE
EADS RE-1,Reading,2008,Percent,N/A
EADS RE-1,Reading,2009,Percent,N/A
EADS RE-1,Reading,2010,Percent,N/A
EADS RE-1,Reading,2011,Percent,LNE
EADS RE-1,Reading,2012,Percent,LNE
EADS RE-1,Reading,2013,Percent,LNE
EADS RE-1,Reading,2014,Percent,LNE
EADS RE-1,Writing,2008,Percent,0.566
EADS RE-1,Writing,2009,Percent,0.625
EADS RE-1,Writing,2010,Percent,N/A
EADS RE-1,Writing,2011,Percent,LNE
EADS RE-1,Writing,2012,Percent,LNE
EADS RE-1,Writing,2013,Percent,LNE
EADS RE-1,Writing,2014,Percent,LNE
EAGLE COUNTY RE 50,Math,2008,Percent,0.658
EAGLE COUNTY RE 50,Math,2009,Percent,0.692
EAGLE COUNTY RE 50,Math,2010,Percent,0.725
EAGLE COUNTY RE 50,Math,2011,Percent,0.769
EAGLE COUNTY RE 50,Math,2012,Percent,0.696
EAGLE COUNTY RE 50,Math,2013,Percent,0.68515
EAGLE COUNTY RE 50,Math,2014,Percent,0.66594
EAGLE COUNTY RE 50,Reading,2008,Percent,0.677
EAGLE COUNTY RE 50,Reading,2009,Percent,0.713
EAGLE COUNTY RE 50,Reading,2010,Percent,0.685
EAGLE COUNTY RE 50,Reading,2011,Percent,0.737
EAGLE COUNTY RE 50,Reading,2012,Percent,0.735
EAGLE COUNTY RE 50,Reading,2013,Percent,0.72098
EAGLE COUNTY RE 50,Reading,2014,Percent,0.64302
EAGLE COUNTY RE 50,Writing,2008,Percent,N/A
EAGLE COUNTY RE 50,Writing,2009,Percent,N/A
EAGLE COUNTY RE 50,Writing,2010,Percent,0.494
EAGLE COUNTY RE 50,Writing,2011,Percent,0.571
EAGLE COUNTY RE 50,Writing,2012,Percent,0.49811
EAGLE COUNTY RE 50,Writing,2013,Percent,0.50412
EAGLE COUNTY RE 50,Writing,2014,Percent,0.46018
EAST GRAND 2,Math,2008,Percent,0.774
EAST GRAND 2,Math,2009,Percent,0.725
EAST GRAND 2,Math,2010,Percent,0.816
EAST GRAND 2,Math,2011,Percent,0.837
EAST GRAND 2,Math,2012,Percent,0.819
EAST GRAND 2,Math,2013,Percent,0.81609
EAST GRAND 2,Math,2014,Percent,0.85437
EAST GRAND 2,Reading,2008,Percent,0.817
EAST GRAND 2,Reading,2009,Percent,0.739
EAST GRAND 2,Reading,2010,Percent,0.713
EAST GRAND 2,Reading,2011,Percent,0.888
EAST GRAND 2,Reading,2012,Percent,0.752
EAST GRAND 2,Reading,2013,Percent,0.80682
EAST GRAND 2,Reading,2014,Percent,0.83495
EAST GRAND 2,Writing,2008,Percent,0.487
EAST GRAND 2,Writing,2009,Percent,0.51
EAST GRAND 2,Writing,2010,Percent,0.518
EAST GRAND 2,Writing,2011,Percent,0.643
EAST GRAND 2,Writing,2012,Percent,0.57143
EAST GRAND 2,Writing,2013,Percent,0.56322
EAST GRAND 2,Writing,2014,Percent,0.65049
EAST OTERO R-1,Math,2008,Percent,0.568
EAST OTERO R-1,Math,2009,Percent,0.66
EAST OTERO R-1,Math,2010,Percent,0.656
EAST OTERO R-1,Math,2011,Percent,0.673
EAST OTERO R-1,Math,2012,Percent,0.577
EAST OTERO R-1,Math,2013,Percent,0.48214
EAST OTERO R-1,Math,2014,Percent,0.56667
EAST OTERO R-1,Reading,2008,Percent,0.545
EAST OTERO R-1,Reading,2009,Percent,0.557
EAST OTERO R-1,Reading,2010,Percent,0.593
EAST OTERO R-1,Reading,2011,Percent,0.643
EAST OTERO R-1,Reading,2012,Percent,0.589
EAST OTERO R-1,Reading,2013,Percent,0.48673
EAST OTERO R-1,Reading,2014,Percent,0.51667
EAST OTERO R-1,Writing,2008,Percent,0.624
EAST OTERO R-1,Writing,2009,Percent,0.442
EAST OTERO R-1,Writing,2010,Percent,0.385
EAST OTERO R-1,Writing,2011,Percent,0.276
EAST OTERO R-1,Writing,2012,Percent,0.23423
EAST OTERO R-1,Writing,2013,Percent,0.24107
EAST OTERO R-1,Writing,2014,Percent,0.16529
EAST YUMA COUNTY RJ-2,Math,2008,Percent,N/A
EAST YUMA COUNTY RJ-2,Math,2009,Percent,
EAST YUMA COUNTY RJ-2,Math,2010,Percent,N/A
EAST YUMA COUNTY RJ-2,Math,2011,Percent,N/A
EAST YUMA COUNTY RJ-2,Math,2012,Percent,N/A
EAST YUMA COUNTY RJ-2,Math,2013,Percent,N/A
EAST YUMA COUNTY RJ-2,Math,2014,Percent,N/A
EAST YUMA COUNTY RJ-2,Reading,2008,Percent,N/A
EAST YUMA COUNTY RJ-2,Reading,2009,Percent,N/A
EAST YUMA COUNTY RJ-2,Reading,2010,Percent,N/A
EAST YUMA COUNTY RJ-2,Reading,2011,Percent,N/A
EAST YUMA COUNTY RJ-2,Reading,2012,Percent,N/A
EAST YUMA COUNTY RJ-2,Reading,2013,Percent,N/A
EAST YUMA COUNTY RJ-2,Reading,2014,Percent,N/A
EAST YUMA COUNTY RJ-2,Writing,2008,Percent,0.341
EAST YUMA COUNTY RJ-2,Writing,2009,Percent,0.402
EAST YUMA COUNTY RJ-2,Writing,2010,Percent,N/A
EAST YUMA COUNTY RJ-2,Writing,2011,Percent,N/A
EAST YUMA COUNTY RJ-2,Writing,2012,Percent,N/A
EAST YUMA COUNTY RJ-2,Writing,2013,Percent,N/A
EAST YUMA COUNTY RJ-2,Writing,2014,Percent,N/A
EATON RE-2,Math,2008,Percent,0.73
EATON RE-2,Math,2009,Percent,0.836
EATON RE-2,Math,2010,Percent,0.81
EATON RE-2,Math,2011,Percent,0.739
EATON RE-2,Math,2012,Percent,0.855
EATON RE-2,Math,2013,Percent,0.85806
EATON RE-2,Math,2014,Percent,0.84177
EATON RE-2,Reading,2008,Percent,0.764
EATON RE-2,Reading,2009,Percent,0.864
EATON RE-2,Reading,2010,Percent,0.792
EATON RE-2,Reading,2011,Percent,0.818
EATON RE-2,Reading,2012,Percent,0.8
EATON RE-2,Reading,2013,Percent,0.84416
EATON RE-2,Reading,2014,Percent,0.79618
EATON RE-2,Writing,2008,Percent,N/A
EATON RE-2,Writing,2009,Percent,N/A
EATON RE-2,Writing,2010,Percent,0.556
EATON RE-2,Writing,2011,Percent,0.616
EATON RE-2,Writing,2012,Percent,0.64828
EATON RE-2,Writing,2013,Percent,0.6129
EATON RE-2,Writing,2014,Percent,0.61392
EDISON 54 JT,Math,2008,Percent,#VALUE!
EDISON 54 JT,Math,2009,Percent,#VALUE!
EDISON 54 JT,Math,2010,Percent,N/A
EDISON 54 JT,Math,2011,Percent,LNE
EDISON 54 JT,Math,2012,Percent,LNE
EDISON 54 JT,Math,2013,Percent,LNE
EDISON 54 JT,Math,2014,Percent,LNE
EDISON 54 JT,Reading,2008,Percent,N/A
EDISON 54 JT,Reading,2009,Percent,N/A
EDISON 54 JT,Reading,2010,Percent,N/A
EDISON 54 JT,Reading,2011,Percent,LNE
EDISON 54 JT,Reading,2012,Percent,LNE
EDISON 54 JT,Reading,2013,Percent,LNE
EDISON 54 JT,Reading,2014,Percent,LNE
EDISON 54 JT,Writing,2008,Percent,0.582
EDISON 54 JT,Writing,2009,Percent,0.643
EDISON 54 JT,Writing,2010,Percent,N/A
EDISON 54 JT,Writing,2011,Percent,LNE
EDISON 54 JT,Writing,2012,Percent,LNE
EDISON 54 JT,Writing,2013,Percent,LNE
EDISON 54 JT,Writing,2014,Percent,LNE
ELBERT 200,Math,2008,Percent,0.882
ELBERT 200,Math,2009,Percent,0.944
ELBERT 200,Math,2010,Percent,0.938
ELBERT 200,Math,2011,Percent,LNE
ELBERT 200,Math,2012,Percent,1
ELBERT 200,Math,2013,Percent,LNE
ELBERT 200,Math,2014,Percent,LNE
ELBERT 200,Reading,2008,Percent,0.882
ELBERT 200,Reading,2009,Percent,0.944
ELBERT 200,Reading,2010,Percent,1
ELBERT 200,Reading,2011,Percent,LNE
ELBERT 200,Reading,2012,Percent,0.875
ELBERT 200,Reading,2013,Percent,LNE
ELBERT 200,Reading,2014,Percent,LNE
ELBERT 200,Writing,2008,Percent,N/A
ELBERT 200,Writing,2009,Percent,N/A
ELBERT 200,Writing,2010,Percent,0.941
ELBERT 200,Writing,2011,Percent,LNE
ELBERT 200,Writing,2012,Percent,0.625
ELBERT 200,Writing,2013,Percent,LNE
ELBERT 200,Writing,2014,Percent,LNE
ELIZABETH C-1,Math,2008,Percent,0.715
ELIZABETH C-1,Math,2009,Percent,0.845
ELIZABETH C-1,Math,2010,Percent,0.833
ELIZABETH C-1,Math,2011,Percent,0.781
ELIZABETH C-1,Math,2012,Percent,0.789
ELIZABETH C-1,Math,2013,Percent,0.76842
ELIZABETH C-1,Math,2014,Percent,0.76437
ELIZABETH C-1,Reading,2008,Percent,0.756
ELIZABETH C-1,Reading,2009,Percent,0.855
ELIZABETH C-1,Reading,2010,Percent,0.823
ELIZABETH C-1,Reading,2011,Percent,0.829
ELIZABETH C-1,Reading,2012,Percent,0.777
ELIZABETH C-1,Reading,2013,Percent,0.78191
ELIZABETH C-1,Reading,2014,Percent,0.72159
ELIZABETH C-1,Writing,2008,Percent,0.529
ELIZABETH C-1,Writing,2009,Percent,0.778
ELIZABETH C-1,Writing,2010,Percent,0.584
ELIZABETH C-1,Writing,2011,Percent,0.651
ELIZABETH C-1,Writing,2012,Percent,0.52973
ELIZABETH C-1,Writing,2013,Percent,0.51579
ELIZABETH C-1,Writing,2014,Percent,0.47126
ELLICOTT 22,Math,2008,Percent,0.643
ELLICOTT 22,Math,2009,Percent,0.577
ELLICOTT 22,Math,2010,Percent,0.5
ELLICOTT 22,Math,2011,Percent,0.671
ELLICOTT 22,Math,2012,Percent,0.67
ELLICOTT 22,Math,2013,Percent,0.87879
ELLICOTT 22,Math,2014,Percent,0.78378
ELLICOTT 22,Reading,2008,Percent,0.625
ELLICOTT 22,Reading,2009,Percent,0.732
ELLICOTT 22,Reading,2010,Percent,0.468
ELLICOTT 22,Reading,2011,Percent,0.649
ELLICOTT 22,Reading,2012,Percent,0.615
ELLICOTT 22,Reading,2013,Percent,0.68657
ELLICOTT 22,Reading,2014,Percent,0.66197
ELLICOTT 22,Writing,2008,Percent,0.543
ELLICOTT 22,Writing,2009,Percent,0.609
ELLICOTT 22,Writing,2010,Percent,0.306
ELLICOTT 22,Writing,2011,Percent,0.382
ELLICOTT 22,Writing,2012,Percent,0.42708
ELLICOTT 22,Writing,2013,Percent,0.5
ELLICOTT 22,Writing,2014,Percent,0.58904
ENGLEWOOD 1,Math,2008,Percent,0.581
ENGLEWOOD 1,Math,2009,Percent,0.587
ENGLEWOOD 1,Math,2010,Percent,0.663
ENGLEWOOD 1,Math,2011,Percent,0.556
ENGLEWOOD 1,Math,2012,Percent,0.592
ENGLEWOOD 1,Math,2013,Percent,0.55288
ENGLEWOOD 1,Math,2014,Percent,0.54028
ENGLEWOOD 1,Reading,2008,Percent,0.644
ENGLEWOOD 1,Reading,2009,Percent,0.67
ENGLEWOOD 1,Reading,2010,Percent,0.656
ENGLEWOOD 1,Reading,2011,Percent,0.599
ENGLEWOOD 1,Reading,2012,Percent,0.638
ENGLEWOOD 1,Reading,2013,Percent,0.55024
ENGLEWOOD 1,Reading,2014,Percent,0.63768
ENGLEWOOD 1,Writing,2008,Percent,0.411
ENGLEWOOD 1,Writing,2009,Percent,0.437
ENGLEWOOD 1,Writing,2010,Percent,0.422
ENGLEWOOD 1,Writing,2011,Percent,0.372
ENGLEWOOD 1,Writing,2012,Percent,0.32821
ENGLEWOOD 1,Writing,2013,Percent,0.23671
ENGLEWOOD 1,Writing,2014,Percent,0.27014
FALCON 49,Math,2008,Percent,0.742
FALCON 49,Math,2009,Percent,0.78
FALCON 49,Math,2010,Percent,0.805
FALCON 49,Math,2011,Percent,0.763
FALCON 49,Math,2012,Percent,0.797
FALCON 49,Math,2013,Percent,0.80593
FALCON 49,Math,2014,Percent,0.76774
FALCON 49,Reading,2008,Percent,0.766
FALCON 49,Reading,2009,Percent,0.79
FALCON 49,Reading,2010,Percent,0.765
FALCON 49,Reading,2011,Percent,0.798
FALCON 49,Reading,2012,Percent,0.825
FALCON 49,Reading,2013,Percent,0.784
FALCON 49,Reading,2014,Percent,0.73036
FALCON 49,Writing,2008,Percent,0.348
FALCON 49,Writing,2009,Percent,0.365
FALCON 49,Writing,2010,Percent,0.607
FALCON 49,Writing,2011,Percent,0.597
FALCON 49,Writing,2012,Percent,0.58176
FALCON 49,Writing,2013,Percent,0.57726
FALCON 49,Writing,2014,Percent,0.5712
FLORENCE RE-2,Math,2008,Percent,0.832
FLORENCE RE-2,Math,2009,Percent,0.808
FLORENCE RE-2,Math,2010,Percent,0.637
FLORENCE RE-2,Math,2011,Percent,0.598
FLORENCE RE-2,Math,2012,Percent,0.725
FLORENCE RE-2,Math,2013,Percent,0.76699
FLORENCE RE-2,Math,2014,Percent,0.77083
FLORENCE RE-2,Reading,2008,Percent,0.794
FLORENCE RE-2,Reading,2009,Percent,0.76
FLORENCE RE-2,Reading,2010,Percent,0.705
FLORENCE RE-2,Reading,2011,Percent,0.714
FLORENCE RE-2,Reading,2012,Percent,0.745
FLORENCE RE-2,Reading,2013,Percent,0.71569
FLORENCE RE-2,Reading,2014,Percent,0.75258
FLORENCE RE-2,Writing,2008,Percent,0.605
FLORENCE RE-2,Writing,2009,Percent,0.619
FLORENCE RE-2,Writing,2010,Percent,0.427
FLORENCE RE-2,Writing,2011,Percent,0.402
FLORENCE RE-2,Writing,2012,Percent,0.5098
FLORENCE RE-2,Writing,2013,Percent,0.49515
FLORENCE RE-2,Writing,2014,Percent,0.51042
FORT MORGAN RE-3,Math,2008,Percent,0.633
FORT MORGAN RE-3,Math,2009,Percent,0.604
FORT MORGAN RE-3,Math,2010,Percent,0.557
FORT MORGAN RE-3,Math,2011,Percent,0.628
FORT MORGAN RE-3,Math,2012,Percent,0.703
FORT MORGAN RE-3,Math,2013,Percent,0.65888
FORT MORGAN RE-3,Math,2014,Percent,0.65625
FORT MORGAN RE-3,Reading,2008,Percent,0.675
FORT MORGAN RE-3,Reading,2009,Percent,0.657
FORT MORGAN RE-3,Reading,2010,Percent,0.591
FORT MORGAN RE-3,Reading,2011,Percent,0.645
FORT MORGAN RE-3,Reading,2012,Percent,0.712
FORT MORGAN RE-3,Reading,2013,Percent,0.68095
FORT MORGAN RE-3,Reading,2014,Percent,0.70536
FORT MORGAN RE-3,Writing,2008,Percent,0.505
FORT MORGAN RE-3,Writing,2009,Percent,0.617
FORT MORGAN RE-3,Writing,2010,Percent,0.281
FORT MORGAN RE-3,Writing,2011,Percent,0.314
FORT MORGAN RE-3,Writing,2012,Percent,0.52885
FORT MORGAN RE-3,Writing,2013,Percent,0.43458
FORT MORGAN RE-3,Writing,2014,Percent,0.45089
FOUNTAIN 8,Math,2008,Percent,0.821
FOUNTAIN 8,Math,2009,Percent,0.771
FOUNTAIN 8,Math,2010,Percent,0.734
FOUNTAIN 8,Math,2011,Percent,0.74
FOUNTAIN 8,Math,2012,Percent,0.806
FOUNTAIN 8,Math,2013,Percent,0.81208
FOUNTAIN 8,Math,2014,Percent,0.76775
FOUNTAIN 8,Reading,2008,Percent,0.76
FOUNTAIN 8,Reading,2009,Percent,0.776
FOUNTAIN 8,Reading,2010,Percent,0.711
FOUNTAIN 8,Reading,2011,Percent,0.729
FOUNTAIN 8,Reading,2012,Percent,0.753
FOUNTAIN 8,Reading,2013,Percent,0.78041
FOUNTAIN 8,Reading,2014,Percent,0.76148
FOUNTAIN 8,Writing,2008,Percent,0.383
FOUNTAIN 8,Writing,2009,Percent,0.35
FOUNTAIN 8,Writing,2010,Percent,0.515
FOUNTAIN 8,Writing,2011,Percent,0.578
FOUNTAIN 8,Writing,2012,Percent,0.56811
FOUNTAIN 8,Writing,2013,Percent,0.53523
FOUNTAIN 8,Writing,2014,Percent,0.50517
FOWLER R-4J,Math,2008,Percent,0.829
FOWLER R-4J,Math,2009,Percent,0.794
FOWLER R-4J,Math,2010,Percent,0.938
FOWLER R-4J,Math,2011,Percent,0.857
FOWLER R-4J,Math,2012,Percent,0.973
FOWLER R-4J,Math,2013,Percent,0.93548
FOWLER R-4J,Math,2014,Percent,0.9697
FOWLER R-4J,Reading,2008,Percent,0.829
FOWLER R-4J,Reading,2009,Percent,0.824
FOWLER R-4J,Reading,2010,Percent,0.906
FOWLER R-4J,Reading,2011,Percent,0.821
FOWLER R-4J,Reading,2012,Percent,0.946
FOWLER R-4J,Reading,2013,Percent,0.93548
FOWLER R-4J,Reading,2014,Percent,0.93939
FOWLER R-4J,Writing,2008,Percent,0.605
FOWLER R-4J,Writing,2009,Percent,0.577
FOWLER R-4J,Writing,2010,Percent,0.75
FOWLER R-4J,Writing,2011,Percent,0.643
FOWLER R-4J,Writing,2012,Percent,0.7027
FOWLER R-4J,Writing,2013,Percent,0.74194
FOWLER R-4J,Writing,2014,Percent,0.78788
FRENCHMAN RE-3,Math,2008,Percent,0.87
FRENCHMAN RE-3,Math,2009,Percent,#VALUE!
FRENCHMAN RE-3,Math,2010,Percent,N/A
FRENCHMAN RE-3,Math,2011,Percent,LNE
FRENCHMAN RE-3,Math,2012,Percent,0.556
FRENCHMAN RE-3,Math,2013,Percent,LNE
FRENCHMAN RE-3,Math,2014,Percent,LNE
FRENCHMAN RE-3,Reading,2008,Percent,0.826
FRENCHMAN RE-3,Reading,2009,Percent,N/A
FRENCHMAN RE-3,Reading,2010,Percent,N/A
FRENCHMAN RE-3,Reading,2011,Percent,LNE
FRENCHMAN RE-3,Reading,2012,Percent,0.778
FRENCHMAN RE-3,Reading,2013,Percent,LNE
FRENCHMAN RE-3,Reading,2014,Percent,LNE
FRENCHMAN RE-3,Writing,2008,Percent,0.559
FRENCHMAN RE-3,Writing,2009,Percent,0.706
FRENCHMAN RE-3,Writing,2010,Percent,N/A
FRENCHMAN RE-3,Writing,2011,Percent,LNE
FRENCHMAN RE-3,Writing,2012,Percent,0.38889
FRENCHMAN RE-3,Writing,2013,Percent,LNE
FRENCHMAN RE-3,Writing,2014,Percent,LNE
GARFIELD 16,Math,2008,Percent,0.451
GARFIELD 16,Math,2009,Percent,0.455
GARFIELD 16,Math,2010,Percent,0.638
GARFIELD 16,Math,2011,Percent,0.553
GARFIELD 16,Math,2012,Percent,0.598
GARFIELD 16,Math,2013,Percent,0.34848
GARFIELD 16,Math,2014,Percent,0.57143
GARFIELD 16,Reading,2008,Percent,0.558
GARFIELD 16,Reading,2009,Percent,0.57
GARFIELD 16,Reading,2010,Percent,0.618
GARFIELD 16,Reading,2011,Percent,0.6
GARFIELD 16,Reading,2012,Percent,0.57
GARFIELD 16,Reading,2013,Percent,0.45313
GARFIELD 16,Reading,2014,Percent,0.54217
GARFIELD 16,Writing,2008,Percent,0.435
GARFIELD 16,Writing,2009,Percent,N/A
GARFIELD 16,Writing,2010,Percent,0.261
GARFIELD 16,Writing,2011,Percent,0.282
GARFIELD 16,Writing,2012,Percent,0.25287
GARFIELD 16,Writing,2013,Percent,0.09091
GARFIELD 16,Writing,2014,Percent,0.34146
GARFIELD RE-2,Math,2008,Percent,0.598
GARFIELD RE-2,Math,2009,Percent,0.621
GARFIELD RE-2,Math,2010,Percent,0.656
GARFIELD RE-2,Math,2011,Percent,0.672
GARFIELD RE-2,Math,2012,Percent,0.699
GARFIELD RE-2,Math,2013,Percent,0.71111
GARFIELD RE-2,Math,2014,Percent,0.58354
GARFIELD RE-2,Reading,2008,Percent,0.615
GARFIELD RE-2,Reading,2009,Percent,0.676
GARFIELD RE-2,Reading,2010,Percent,0.615
GARFIELD RE-2,Reading,2011,Percent,0.729
GARFIELD RE-2,Reading,2012,Percent,0.752
GARFIELD RE-2,Reading,2013,Percent,0.71788
GARFIELD RE-2,Reading,2014,Percent,0.63224
GARFIELD RE-2,Writing,2008,Percent,0.22
GARFIELD RE-2,Writing,2009,Percent,0.21
GARFIELD RE-2,Writing,2010,Percent,0.379
GARFIELD RE-2,Writing,2011,Percent,0.48
GARFIELD RE-2,Writing,2012,Percent,0.52925
GARFIELD RE-2,Writing,2013,Percent,0.47632
GARFIELD RE-2,Writing,2014,Percent,0.42105
GENOA-HUGO C113,Math,2008,Percent,#VALUE!
GENOA-HUGO C113,Math,2009,Percent,#VALUE!
GENOA-HUGO C113,Math,2010,Percent,N/A
GENOA-HUGO C113,Math,2011,Percent,LNE
GENOA-HUGO C113,Math,2012,Percent,LNE
GENOA-HUGO C113,Math,2013,Percent,LNE
GENOA-HUGO C113,Math,2014,Percent,LNE
GENOA-HUGO C113,Reading,2008,Percent,N/A
GENOA-HUGO C113,Reading,2009,Percent,N/A
GENOA-HUGO C113,Reading,2010,Percent,N/A
GENOA-HUGO C113,Reading,2011,Percent,LNE
GENOA-HUGO C113,Reading,2012,Percent,LNE
GENOA-HUGO C113,Reading,2013,Percent,LNE
GENOA-HUGO C113,Reading,2014,Percent,LNE
GENOA-HUGO C113,Writing,2008,Percent,0.389
GENOA-HUGO C113,Writing,2009,Percent,0.405
GENOA-HUGO C113,Writing,2010,Percent,N/A
GENOA-HUGO C113,Writing,2011,Percent,LNE
GENOA-HUGO C113,Writing,2012,Percent,LNE
GENOA-HUGO C113,Writing,2013,Percent,LNE
GENOA-HUGO C113,Writing,2014,Percent,LNE
GILPIN COUNTY RE-1,Math,2008,Percent,0.682
GILPIN COUNTY RE-1,Math,2009,Percent,0.824
GILPIN COUNTY RE-1,Math,2010,Percent,0.75
GILPIN COUNTY RE-1,Math,2011,Percent,0.629
GILPIN COUNTY RE-1,Math,2012,Percent,0.813
GILPIN COUNTY RE-1,Math,2013,Percent,0.47826
GILPIN COUNTY RE-1,Math,2014,Percent,0.8125
GILPIN COUNTY RE-1,Reading,2008,Percent,0.773
GILPIN COUNTY RE-1,Reading,2009,Percent,0.879
GILPIN COUNTY RE-1,Reading,2010,Percent,0.857
GILPIN COUNTY RE-1,Reading,2011,Percent,0.794
GILPIN COUNTY RE-1,Reading,2012,Percent,0.813
GILPIN COUNTY RE-1,Reading,2013,Percent,0.73913
GILPIN COUNTY RE-1,Reading,2014,Percent,0.81818
GILPIN COUNTY RE-1,Writing,2008,Percent,N/A
GILPIN COUNTY RE-1,Writing,2009,Percent,N/A
GILPIN COUNTY RE-1,Writing,2010,Percent,0.607
GILPIN COUNTY RE-1,Writing,2011,Percent,0.514
GILPIN COUNTY RE-1,Writing,2012,Percent,0.59375
GILPIN COUNTY RE-1,Writing,2013,Percent,0.34783
GILPIN COUNTY RE-1,Writing,2014,Percent,0.53125
GRANADA RE-1,Math,2008,Percent,0.471
GRANADA RE-1,Math,2009,Percent,0.824
GRANADA RE-1,Math,2010,Percent,0.381
GRANADA RE-1,Math,2011,Percent,LNE
GRANADA RE-1,Math,2012,Percent,LNE
GRANADA RE-1,Math,2013,Percent,LNE
GRANADA RE-1,Math,2014,Percent,0.75
GRANADA RE-1,Reading,2008,Percent,0.765
GRANADA RE-1,Reading,2009,Percent,0.938
GRANADA RE-1,Reading,2010,Percent,0.7
GRANADA RE-1,Reading,2011,Percent,LNE
GRANADA RE-1,Reading,2012,Percent,LNE
GRANADA RE-1,Reading,2013,Percent,LNE
GRANADA RE-1,Reading,2014,Percent,0.7
GRANADA RE-1,Writing,2008,Percent,0.682
GRANADA RE-1,Writing,2009,Percent,0.706
GRANADA RE-1,Writing,2010,Percent,0.526
